보고년도,업체명,시군구명,순환골재규격코드,순환골재규격,생산량_톤,판매량_톤,재활용용도,보관량_톤
2009,(*****경개발-공장,경상북도 경산시,RA02,6~25mm,8870,5056,도로보조기층용,3814
2009,(*****경개발-공장,경상북도 경산시,RA03,26~50mm,5895,5125,도로보조기층용,770
2009,금*****(주),경기도 이천시,RA03,26~50mm,672.39,0,도로보조기층용,672.39
2009,태*****),경상남도 거제시,RA02,6~25mm,2962.22,2962.22,도로기층용,0
2009,태*****),경상남도 거제시,RA03,26~50mm,29127.68,24044.32,도로기층용,5083.36
2009,(*****,울산광역시 울주군,RA02,6~25mm,383,383,콘크리트제품 제조용,0
2009,(*****,울산광역시 울주군,RA02,6~25mm,12773,12773,콘크리트제품 제조용,0
2009,대*****),경상북도 경주시,RA99,재생아스팔트콘크리트,2037.47,2037.44,도로포장아스팔트용,0.03
2009,대*****),경상북도 경주시,RA99,재생아스팔트콘크리트,2180,2160,도로포장아스팔트용,20
2009,대*****),경상북도 경주시,RA99,재생아스팔트콘크리트,2732.68,2712.68,도로포장아스팔트용,20
2009,(*****,울산광역시 울주군,RA02,6~25mm,785,785,되메우기및뒷채움용,0
2009,(*****,울산광역시 울주군,RA02,6~25mm,2467,2467,되메우기및뒷채움용,0
2009,(*****,울산광역시 울주군,RA02,6~25mm,24,24,되메우기및뒷채움용,0
2009,(*****,울산광역시 울주군,RA02,6~25mm,24,24,되메우기및뒷채움용,0
2009,(*****,울산광역시 울주군,RA02,6~25mm,35,35,되메우기및뒷채움용,0
2009,(*****,울산광역시 울주군,RA02,6~25mm,24,24,되메우기및뒷채움용,0
2009,(*****,울산광역시 울주군,RA02,6~25mm,195,195,되메우기및뒷채움용,0
2009,(*****,울산광역시 울주군,RA02,6~25mm,744,744,되메우기및뒷채움용,0
2009,(*****,울산광역시 울주군,RA02,6~25mm,572,572,콘크리트제품 제조용,0
2009,(*****,울산광역시 울주군,RA02,6~25mm,120,120,되메우기및뒷채움용,0
2009,(*****,울산광역시 울주군,RA02,6~25mm,87,87,되메우기및뒷채움용,0
2009,(*****,울산광역시 울주군,RA02,6~25mm,24,24,되메우기및뒷채움용,0
2009,대*****),경상북도 경주시,RA99,재생아스팔트콘크리트,1140,1120,도로포장아스팔트용,20
2009,(*****,울산광역시 울주군,RA02,6~25mm,185,185,되메우기및뒷채움용,0
2009,(*****,울산광역시 울주군,RA02,6~25mm,659,659,되메우기및뒷채움용,0
2009,(*****,울산광역시 울주군,RA02,6~25mm,336,336,되메우기및뒷채움용,0
2009,(*****,울산광역시 울주군,RA02,6~25mm,168,168,되메우기및뒷채움용,0
2009,(*****,울산광역시 울주군,RA02,6~25mm,888,888,되메우기및뒷채움용,0
2009,(*****,울산광역시 울주군,RA02,6~25mm,108,108,되메우기및뒷채움용,0
2009,(*****,울산광역시 울주군,RA02,6~25mm,72,72,되메우기및뒷채움용,0
2009,(*****,울산광역시 울주군,RA02,6~25mm,408,408,되메우기및뒷채움용,0
2009,(*****,울산광역시 울주군,RA02,6~25mm,72,72,되메우기및뒷채움용,0
2009,(*****,울산광역시 울주군,RA02,6~25mm,600,600,되메우기및뒷채움용,0
2009,(*****,울산광역시 울주군,RA02,6~25mm,783,783,되메우기및뒷채움용,0
2009,(*****,울산광역시 울주군,RA02,6~25mm,48,48,되메우기및뒷채움용,0
2009,(*****,울산광역시 울주군,RA02,6~25mm,25,25,콘크리트제품 제조용,0
2009,(*****,울산광역시 울주군,RA02,6~25mm,168,168,되메우기및뒷채움용,0
2009,(*****,울산광역시 울주군,RA02,6~25mm,15,15,되메우기및뒷채움용,0
2009,(*****,울산광역시 울주군,RA02,6~25mm,480,480,되메우기및뒷채움용,0
2009,(*****,울산광역시 울주군,RA02,6~25mm,120,120,되메우기및뒷채움용,0
2009,(*****,울산광역시 울주군,RA02,6~25mm,57,57,되메우기및뒷채움용,0
2009,(*****,울산광역시 울주군,RA02,6~25mm,55,55,되메우기및뒷채움용,0
2009,(*****,울산광역시 울주군,RA03,26~50mm,48,48,도로보조기층용,0
2009,(*****,울산광역시 울주군,RA03,26~50mm,990,990,도로보조기층용,0
2009,(*****,울산광역시 울주군,RA03,26~50mm,783,783,도로보조기층용,0
2009,(*****,울산광역시 울주군,RA03,26~50mm,3834,3834,도로보조기층용,0
2009,(*****,울산광역시 울주군,RA03,26~50mm,1376,1376,도로보조기층용,0
2009,(*****,울산광역시 울주군,RA03,26~50mm,5207,5207,도로보조기층용,0
2009,(*****,울산광역시 울주군,RA03,26~50mm,8869,8869,도로보조기층용,0
2009,(*****,울산광역시 울주군,RA03,26~50mm,48,48,도로보조기층용,0
2009,(*****,울산광역시 울주군,RA03,26~50mm,78,78,도로보조기층용,0
2009,(*****,울산광역시 울주군,RA03,26~50mm,135,135,도로보조기층용,0
2009,(*****린환경,경상남도 함안군,RA03,26~50mm,427.28,91.76,성토용/복토용,335.52
2009,(*****린환경,경상남도 함안군,RA03,26~50mm,402.99,132.67,성토용/복토용,270.32
2009,(*****린환경,경상남도 함안군,RA03,26~50mm,382.76,23.23,성토용/복토용,359.53
2009,(*****린환경,경상남도 함안군,RA03,26~50mm,415,24.13,성토용/복토용,390.87
2009,(*****린환경,경상남도 함안군,RA03,26~50mm,297.2,93.67,성토용/복토용,203.53
2009,(*****린환경,경상남도 함안군,RA03,26~50mm,456.3,73.15,성토용/복토용,383.15
2009,(*****린환경,경상남도 함안군,RA03,26~50mm,493.99,31.31,성토용/복토용,462.68
2009,(*****린환경,경상남도 함안군,RA03,26~50mm,274.52,188.16,성토용/복토용,86.36
2009,(*****린환경,경상남도 함안군,RA03,26~50mm,583.22,31.31,성토용/복토용,551.91
2009,(*****린환경,경상남도 함안군,RA03,26~50mm,383.85,51.26,성토용/복토용,332.59
2009,(*****린환경,경상남도 함안군,RA03,26~50mm,500.65,85.49,성토용/복토용,415.16
2009,(*****린환경,경상남도 함안군,RA03,26~50mm,415.16,61.28,성토용/복토용,353.88
2009,(*****린환경,경상남도 함안군,RA03,26~50mm,322.57,103.24,성토용/복토용,219.33
2009,(*****린환경,경상남도 함안군,RA03,26~50mm,376.74,131.21,성토용/복토용,245.53
2009,(*****린환경,경상남도 함안군,RA03,26~50mm,350.49,23.23,성토용/복토용,327.26
2009,(*****린환경,경상남도 함안군,RA03,26~50mm,462.2,12.98,성토용/복토용,449.22
2009,(*****린환경,경상남도 함안군,RA03,26~50mm,265.52,81.34,성토용/복토용,184.18
2009,(*****린환경,경상남도 함안군,RA03,26~50mm,278.5,102.36,성토용/복토용,176.14
2009,(*****린환경,경상남도 함안군,RA03,26~50mm,359.84,13.26,성토용/복토용,346.58
2009,(*****린환경,경상남도 함안군,RA03,26~50mm,252.26,76.51,성토용/복토용,175.75
2009,(*****린환경,경상남도 함안군,RA03,26~50mm,175.75,23.23,성토용/복토용,152.52
2009,(*****린환경,경상남도 함안군,RA03,26~50mm,152.52,110.21,성토용/복토용,42.31
2009,(*****린환경,경상남도 함안군,RA03,26~50mm,207.22,132.69,성토용/복토용,74.53
2009,(*****린환경,경상남도 함안군,RA03,26~50mm,659.26,232.3,성토용/복토용,426.96
2009,(*****린환경,경상남도 함안군,RA03,26~50mm,426.96,421.6,성토용/복토용,5.36
2009,(*****린환경,경상남도 함안군,RA03,26~50mm,545.12,442.12,성토용/복토용,103
2009,(*****린환경,경상남도 함안군,RA03,26~50mm,1115.05,71.25,성토용/복토용,1043.8
2009,(*****린환경,경상남도 함안군,RA03,26~50mm,731.39,312.41,성토용/복토용,418.98
2009,(*****린환경,경상남도 함안군,RA03,26~50mm,802.64,43.51,성토용/복토용,759.13
2009,(*****린환경,경상남도 함안군,RA03,26~50mm,687.88,152.6,성토용/복토용,535.28
2009,(*****린환경,경상남도 함안군,RA03,26~50mm,692.69,91.28,성토용/복토용,601.41
2009,(*****린환경,경상남도 함안군,RA03,26~50mm,601.41,291.28,성토용/복토용,310.13
2009,(*****업,전라남도 광양시,RA01,5mm,94097.03,138470,성토용/복토용,17786.95
2009,(*****업,전라남도 광양시,RA02,6~25mm,139980.6,121807.5,성토용/복토용,56120.12
2009,(*****린환경,경상남도 함안군,RA01,5mm,351.68,41.41,성토용/복토용,310.27
2009,(*****린환경,경상남도 함안군,RA01,5mm,310.27,71.2,성토용/복토용,239.07
2009,(*****린환경,경상남도 함안군,RA01,5mm,276.57,93.64,성토용/복토용,182.93
2009,(*****린환경,경상남도 함안군,RA01,5mm,250.43,43.63,성토용/복토용,206.8
2009,(*****린환경,경상남도 함안군,RA01,5mm,206.8,138.56,성토용/복토용,68.24
2009,(*****린환경,경상남도 함안군,RA01,5mm,221.74,10.24,성토용/복토용,211.5
2009,(*****린환경,경상남도 함안군,RA01,5mm,324,132.75,성토용/복토용,191.25
2009,(*****린환경,경상남도 함안군,RA01,5mm,226.25,132.57,성토용/복토용,93.68
2009,(*****린환경,경상남도 함안군,RA01,5mm,93.68,55.12,성토용/복토용,38.56
2009,(*****린환경,경상남도 함안군,RA01,5mm,136.06,13.13,성토용/복토용,122.93
2009,(*****린환경,경상남도 함안군,RA01,5mm,122.93,51.53,성토용/복토용,71.4
2009,(*****린환경,경상남도 함안군,RA01,5mm,71.4,13.25,성토용/복토용,58.15
2009,(*****린환경,경상남도 함안군,RA01,5mm,113.15,43.52,성토용/복토용,69.63
2009,(*****린환경,경상남도 함안군,RA01,5mm,144.63,43.12,성토용/복토용,101.51
2009,(*****린환경,경상남도 함안군,RA01,5mm,101.51,23.59,성토용/복토용,77.92
2009,(*****린환경,경상남도 함안군,RA01,5mm,177.92,21.28,성토용/복토용,156.64
2009,(*****린환경,경상남도 함안군,RA01,5mm,156.64,103.65,성토용/복토용,52.99
2009,(*****린환경,경상남도 함안군,RA01,5mm,165.49,23.23,성토용/복토용,142.26
2009,(*****린환경,경상남도 함안군,RA01,5mm,254.76,203.57,성토용/복토용,51.19
2009,(*****린환경,경상남도 함안군,RA01,5mm,306.19,163.48,성토용/복토용,142.71
2009,(*****린환경,경상남도 함안군,RA01,5mm,292.71,132.58,성토용/복토용,160.13
2009,(*****린환경,경상남도 함안군,RA01,5mm,347.63,232.15,성토용/복토용,115.48
2009,(*****린환경,경상남도 함안군,RA01,5mm,490.48,23.23,성토용/복토용,467.25
2009,(*****린환경,경상남도 함안군,RA01,5mm,564.75,23.24,성토용/복토용,541.51
2009,(*****린환경,경상남도 함안군,RA01,5mm,541.51,302.02,성토용/복토용,239.49
2009,(*****린환경,경상남도 함안군,RA02,6~25mm,405.05,23.15,성토용/복토용,381.9
2009,(*****린환경,경상남도 함안군,RA02,6~25mm,381.9,63.25,성토용/복토용,318.65
2009,(*****린환경,경상남도 함안군,RA02,6~25mm,650.15,56.37,성토용/복토용,593.78
2009,(*****린환경,경상남도 함안군,RA02,6~25mm,593.78,99.67,성토용/복토용,494.11
2009,(*****린환경,경상남도 함안군,RA02,6~25mm,701.11,102.45,성토용/복토용,598.66
2009,(*****린환경,경상남도 함안군,RA02,6~25mm,598.66,2.35,성토용/복토용,596.31
2009,(*****린환경,경상남도 함안군,RA02,6~25mm,596.31,119.72,성토용/복토용,476.59
2009,(*****린환경,경상남도 함안군,RA02,6~25mm,871.09,105.67,성토용/복토용,765.42
2009,(*****린환경,경상남도 함안군,RA02,6~25mm,823.92,125.47,성토용/복토용,698.45
2009,(*****린환경,경상남도 함안군,RA02,6~25mm,743.45,125.5,성토용/복토용,617.95
2009,용*****(주),울산광역시 울주군,RA03,26~50mm,126.16,126.16,성토용/복토용,0
2009,용*****(주),울산광역시 울주군,RA01,5mm,820.32,820.32,성토용/복토용,0
2009,용*****(주),울산광역시 울주군,RA02,6~25mm,75.48,75.48,성토용/복토용,0
2009,용*****(주),울산광역시 울주군,RA03,26~50mm,486.6,486.6,성토용/복토용,0
2009,용*****(주),울산광역시 울주군,RA01,5mm,1458.34,1458.34,성토용/복토용,0
2009,용*****(주),울산광역시 울주군,RA02,6~25mm,134.18,134.18,성토용/복토용,0
2009,용*****(주),울산광역시 울주군,RA03,26~50mm,865.08,865.08,성토용/복토용,0
2009,용*****(주),울산광역시 울주군,RA01,5mm,275.34,275.34,성토용/복토용,0
2009,용*****(주),울산광역시 울주군,RA02,6~25mm,25.33,25.33,성토용/복토용,0
2009,용*****(주),울산광역시 울주군,RA03,26~50mm,163.33,163.33,성토용/복토용,0
2009,용*****(주),울산광역시 울주군,RA01,5mm,638.02,638.02,성토용/복토용,0
2009,용*****(주),울산광역시 울주군,RA02,6~25mm,58.71,58.71,성토용/복토용,0
2009,용*****(주),울산광역시 울주군,RA03,26~50mm,378.47,378.47,성토용/복토용,0
2009,용*****(주),울산광역시 울주군,RA01,5mm,4602.89,4602.89,성토용/복토용,0
2009,용*****(주),울산광역시 울주군,RA02,6~25mm,423.52,423.52,성토용/복토용,0
2009,용*****(주),울산광역시 울주군,RA03,26~50mm,2730.39,2730.39,성토용/복토용,0
2009,용*****(주),울산광역시 울주군,RA01,5mm,167.1,167.1,성토용/복토용,0
2009,용*****(주),울산광역시 울주군,RA02,6~25mm,15.38,15.38,성토용/복토용,0
2009,용*****(주),울산광역시 울주군,RA03,26~50mm,99.12,99.12,성토용/복토용,0
2009,용*****(주),울산광역시 울주군,RA01,5mm,622.83,622.83,성토용/복토용,0
2009,용*****(주),울산광역시 울주군,RA02,6~25mm,57.31,57.31,성토용/복토용,0
2009,용*****(주),울산광역시 울주군,RA03,26~50mm,369.46,369.46,성토용/복토용,0
2009,용*****(주),울산광역시 울주군,RA01,5mm,151.91,151.91,성토용/복토용,0
2009,용*****(주),울산광역시 울주군,RA02,6~25mm,13.98,13.98,성토용/복토용,0
2009,용*****(주),울산광역시 울주군,RA03,26~50mm,90.11,90.11,성토용/복토용,0
2009,용*****(주),울산광역시 울주군,RA01,5mm,668.41,668.41,성토용/복토용,0
2009,용*****(주),울산광역시 울주군,RA02,6~25mm,61.5,61.5,성토용/복토용,0
2009,용*****(주),울산광역시 울주군,RA03,26~50mm,396.49,396.49,성토용/복토용,0
2009,용*****(주),울산광역시 울주군,RA01,5mm,151.91,151.91,성토용/복토용,0
2009,용*****(주),울산광역시 울주군,RA02,6~25mm,13.98,13.98,성토용/복토용,0
2009,용*****(주),울산광역시 울주군,RA02,6~25mm,90.11,90.11,성토용/복토용,0
2009,용*****(주),울산광역시 울주군,RA01,5mm,334.2,334.2,성토용/복토용,0
2009,용*****(주),울산광역시 울주군,RA02,6~25mm,30.75,30.75,성토용/복토용,0
2009,용*****(주),울산광역시 울주군,RA03,26~50mm,198.25,198.25,성토용/복토용,0
2009,용*****(주),울산광역시 울주군,RA01,5mm,30.38,30.38,성토용/복토용,0
2009,용*****(주),울산광역시 울주군,RA02,6~25mm,2.8,2.8,성토용/복토용,0
2009,용*****(주),울산광역시 울주군,RA03,26~50mm,18.02,18.02,성토용/복토용,0
2009,용*****(주),울산광역시 울주군,RA01,5mm,1124.14,1124.14,성토용/복토용,0
2009,용*****(주),울산광역시 울주군,RA02,6~25mm,103.43,103.43,성토용/복토용,0
2009,용*****(주),울산광역시 울주군,RA03,26~50mm,666.83,666.83,성토용/복토용,0
2009,용*****(주),울산광역시 울주군,RA01,5mm,182.29,182.29,성토용/복토용,0
2009,용*****(주),울산광역시 울주군,RA02,6~25mm,16.77,16.77,성토용/복토용,0
2009,용*****(주),울산광역시 울주군,RA03,26~50mm,108.13,108.13,성토용/복토용,0
2009,용*****(주),울산광역시 울주군,RA01,5mm,2314.73,2314.73,성토용/복토용,0
2009,용*****(주),울산광역시 울주군,RA02,6~25mm,212.98,212.98,성토용/복토용,0
2009,용*****(주),울산광역시 울주군,RA03,26~50mm,1373.08,1373.08,성토용/복토용,0
2009,용*****(주),울산광역시 울주군,RA01,5mm,121.53,121.53,성토용/복토용,0
2009,용*****(주),울산광역시 울주군,RA02,6~25mm,11.18,11.18,성토용/복토용,0
2009,용*****(주),울산광역시 울주군,RA03,26~50mm,72.09,72.09,성토용/복토용,0
2009,용*****(주),울산광역시 울주군,RA01,5mm,7387.12,7387.12,성토용/복토용,0
2009,용*****(주),울산광역시 울주군,RA02,6~25mm,679.7,679.7,성토용/복토용,0
2009,용*****(주),울산광역시 울주군,RA03,26~50mm,4381.98,4381.98,성토용/복토용,0
2009,용*****(주),울산광역시 울주군,RA01,5mm,611.44,611.44,성토용/복토용,0
2009,용*****(주),울산광역시 울주군,RA02,6~25mm,56.26,56.26,성토용/복토용,0
2009,용*****(주),울산광역시 울주군,RA03,26~50mm,362.7,362.7,성토용/복토용,0
2009,용*****(주),울산광역시 울주군,RA01,5mm,9.49,9.49,성토용/복토용,0
2009,용*****(주),울산광역시 울주군,RA02,6~25mm,0.87,0.87,성토용/복토용,0
2009,용*****(주),울산광역시 울주군,RA03,26~50mm,5.63,5.63,성토용/복토용,0
2009,용*****(주),울산광역시 울주군,RA01,5mm,1291.24,1291.24,성토용/복토용,0
2009,용*****(주),울산광역시 울주군,RA02,6~25mm,118.81,118.81,성토용/복토용,0
2009,용*****(주),울산광역시 울주군,RA03,26~50mm,765.95,765.95,성토용/복토용,0
2009,용*****(주),울산광역시 울주군,RA01,5mm,212.67,212.67,성토용/복토용,0
2009,용*****(주),울산광역시 울주군,RA02,6~25mm,19.57,19.57,성토용/복토용,0
2009,용*****(주),울산광역시 울주군,RA03,26~50mm,126.16,126.16,성토용/복토용,0
2009,용*****(주),울산광역시 울주군,RA01,5mm,91.15,91.15,성토용/복토용,0
2009,용*****(주),울산광역시 울주군,RA02,6~25mm,8.39,8.39,성토용/복토용,0
2009,용*****(주),울산광역시 울주군,RA03,26~50mm,54.07,54.07,성토용/복토용,0
2009,용*****(주),울산광역시 울주군,RA01,5mm,30.38,30.38,성토용/복토용,0
2009,용*****(주),울산광역시 울주군,RA02,6~25mm,2.8,2.8,성토용/복토용,0
2009,(*****엔텍,충청남도 천안시,RA02,6~25mm,2400,2400,되메우기및뒷채움용,0
2009,(*****엔텍,충청남도 천안시,RA02,6~25mm,2925,2925,되메우기및뒷채움용,0
2009,(*****엔텍,충청남도 천안시,RA02,6~25mm,2575,2575,되메우기및뒷채움용,0
2009,(*****엔텍,충청남도 천안시,RA02,6~25mm,2565,2565,되메우기및뒷채움용,0
2009,(*****엔텍,충청남도 천안시,RA02,6~25mm,4038,4038,되메우기및뒷채움용,0
2009,(*****엔텍,충청남도 천안시,RA02,6~25mm,4425,4425,되메우기및뒷채움용,0
2009,자*****이클,경상남도 하동군,RA01,5mm,40,40,되메우기및뒷채움용,0
2009,자*****이클,경상남도 하동군,RA01,5mm,340,340,성토용/복토용,0
2009,자*****이클,경상남도 하동군,RA01,5mm,60,60,노체용,0
2009,자*****이클,경상남도 하동군,RA01,5mm,20,20,노체용,0
2009,자*****이클,경상남도 하동군,RA01,5mm,72,72,되메우기및뒷채움용,0
2009,자*****이클,경상남도 하동군,RA03,26~50mm,380,380,성토용/복토용,0
2009,자*****이클,경상남도 하동군,RA01,5mm,48,48,성토용/복토용,0
2009,자*****이클,경상남도 하동군,RA03,26~50mm,36,36,되메우기및뒷채움용,0
2009,자*****이클,경상남도 하동군,RA03,26~50mm,20,20,성토용/복토용,0
2009,자*****이클,경상남도 하동군,RA03,26~50mm,36,36,노체용,0
2009,자*****이클,경상남도 하동군,RA03,26~50mm,24,24,성토용/복토용,0
2009,자*****이클,경상남도 하동군,RA03,26~50mm,216,216,노체용,0
2009,(*****경산업,강원도 원주시,RA03,26~50mm,69528,67903.5,되메우기및뒷채움용,1799.965
2009,(*****경산업,강원도 원주시,RA99,재생아스팔트콘크리트,17185,15110,되메우기및뒷채움용,2140.31
2009,(*****경산업,강원도 원주시,RA01,5mm,41306.62,41725,성토용/복토용,4719.419
2009,자*****이클,경상남도 하동군,RA03,26~50mm,32,32,도로기층용,0
2009,자*****이클,경상남도 하동군,RA03,26~50mm,24,24,되메우기및뒷채움용,0
2009,자*****이클,경상남도 하동군,RA01,5mm,80,80,되메우기및뒷채움용,0
2009,자*****이클,경상남도 하동군,RA03,26~50mm,120,120,성토용/복토용,0
2009,자*****이클,경상남도 하동군,RA02,6~25mm,720,720,되메우기및뒷채움용,0
2009,자*****이클,경상남도 하동군,RA01,5mm,60,60,노체용,0
2009,(*****엔텍,충청남도 천안시,RA02,6~25mm,24255,24255,도로보조기층용,0
2009,(*****엔텍,충청남도 천안시,RA02,6~25mm,2200,2200,되메우기및뒷채움용,0
2009,(*****엔텍,충청남도 천안시,RA02,6~25mm,7087,7087,되메우기및뒷채움용,0
2009,(*****엔텍,충청남도 천안시,RA02,6~25mm,2388,2388,되메우기및뒷채움용,0
2009,(*****엔텍,충청남도 천안시,RA02,6~25mm,2600,2600,되메우기및뒷채움용,0
2009,(*****엔텍,충청남도 천안시,RA02,6~25mm,5151,5151,되메우기및뒷채움용,0
2009,(*****엔텍,충청남도 천안시,RA02,6~25mm,2350,2350,되메우기및뒷채움용,0
2009,(*****엔텍,충청남도 천안시,RA02,6~25mm,2250,2250,되메우기및뒷채움용,0
2009,(*****엔텍,충청남도 천안시,RA02,6~25mm,3050,3050,되메우기및뒷채움용,0
2009,(*****엔텍,충청남도 천안시,RA02,6~25mm,2650,2650,되메우기및뒷채움용,0
2009,(*****엔텍,충청남도 천안시,RA02,6~25mm,2275,2275,되메우기및뒷채움용,0
2009,(*****엔텍,충청남도 천안시,RA02,6~25mm,7025,7025,되메우기및뒷채움용,0
2009,(*****엔텍,충청남도 천안시,RA02,6~25mm,7762,7762,되메우기및뒷채움용,0
2009,(*****엔텍,충청남도 천안시,RA02,6~25mm,2325,2325,되메우기및뒷채움용,0
2009,(*****엔텍,충청남도 천안시,RA02,6~25mm,6325,6325,되메우기및뒷채움용,0
2009,(*****엔텍,충청남도 천안시,RA02,6~25mm,3051,3051,되메우기및뒷채움용,0
2009,(*****엔텍,충청남도 천안시,RA02,6~25mm,100,100,되메우기및뒷채움용,0
2009,(*****엔텍,충청남도 천안시,RA02,6~25mm,50,50,되메우기및뒷채움용,0
2009,(*****엔텍,충청남도 천안시,RA02,6~25mm,3500,3500,되메우기및뒷채움용,0
2009,(*****엔텍,충청남도 천안시,RA02,6~25mm,2400,2400,되메우기및뒷채움용,0
2009,(*****엔텍,충청남도 천안시,RA02,6~25mm,1125,1125,되메우기및뒷채움용,0
2009,(*****엔텍,충청남도 천안시,RA02,6~25mm,125,125,되메우기및뒷채움용,0
2009,(*****엔텍,충청남도 천안시,RA02,6~25mm,850,850,되메우기및뒷채움용,0
2009,(*****엔텍,충청남도 천안시,RA02,6~25mm,50,50,되메우기및뒷채움용,0
2009,(*****엔텍,충청남도 천안시,RA02,6~25mm,175,175,되메우기및뒷채움용,0
2009,(*****엔텍,충청남도 천안시,RA02,6~25mm,675,675,되메우기및뒷채움용,0
2009,(*****엔텍,충청남도 천안시,RA02,6~25mm,37630,37630,되메우기및뒷채움용,0
2009,자*****이클,경상남도 하동군,RA01,5mm,420,420,되메우기및뒷채움용,0
2009,자*****이클,경상남도 하동군,RA01,5mm,12,12,노체용,0
2009,자*****이클,경상남도 하동군,RA01,5mm,120,120,되메우기및뒷채움용,0
2009,자*****이클,경상남도 하동군,RA03,26~50mm,50,50,성토용/복토용,0
2009,자*****이클,경상남도 하동군,RA03,26~50mm,160,160,도로기층용,0
2009,자*****이클,경상남도 하동군,RA01,5mm,168,168,되메우기및뒷채움용,0
2009,자*****이클,경상남도 하동군,RA03,26~50mm,80,80,도로기층용,0
2009,자*****이클,경상남도 하동군,RA03,26~50mm,20,20,노체용,0
2009,자*****이클,경상남도 하동군,RA03,26~50mm,60,60,도로보조기층용,0
2009,자*****이클,경상남도 하동군,RA03,26~50mm,132,132,노체용,0
2009,자*****이클,경상남도 하동군,RA03,26~50mm,12,12,성토용/복토용,0
2009,자*****이클,경상남도 하동군,RA03,26~50mm,60,60,도로기층용,0
2009,자*****이클,경상남도 하동군,RA01,5mm,60,60,되메우기및뒷채움용,0
2009,자*****이클,경상남도 하동군,RA03,26~50mm,520,520,도로기층용,0
2009,자*****이클,경상남도 하동군,RA03,26~50mm,320,320,성토용/복토용,0
2009,자*****이클,경상남도 하동군,RA03,26~50mm,440,440,노체용,0
2009,자*****이클,경상남도 하동군,RA01,5mm,40,40,성토용/복토용,0
2009,(*****,울산광역시 울주군,RA03,26~50mm,168,168,도로보조기층용,0
2009,(*****,울산광역시 울주군,RA03,26~50mm,45,45,도로보조기층용,0
2009,(*****,울산광역시 울주군,RA03,26~50mm,165,165,도로보조기층용,0
2009,(*****,울산광역시 울주군,RA03,26~50mm,96,96,도로보조기층용,0
2009,(*****,울산광역시 울주군,RA03,26~50mm,456,456,도로보조기층용,0
2009,(*****,울산광역시 울주군,RA03,26~50mm,51,51,도로보조기층용,0
2009,(*****,울산광역시 울주군,RA03,26~50mm,916,916,도로보조기층용,0
2009,(*****,울산광역시 울주군,RA03,26~50mm,135,135,도로보조기층용,0
2009,(*****,울산광역시 울주군,RA03,26~50mm,15,15,도로보조기층용,0
2009,(*****,울산광역시 울주군,RA03,26~50mm,1347,1347,도로보조기층용,0
2009,(*****,울산광역시 울주군,RA03,26~50mm,240,240,도로보조기층용,0
2009,(*****,울산광역시 울주군,RA03,26~50mm,210,210,도로보조기층용,0
2009,(*****,울산광역시 울주군,RA03,26~50mm,2031,2031,도로보조기층용,0
2009,(*****,울산광역시 울주군,RA03,26~50mm,261,261,도로보조기층용,0
2009,(*****,울산광역시 울주군,RA03,26~50mm,1206,1206,도로보조기층용,0
2009,(*****,울산광역시 울주군,RA03,26~50mm,315,315,도로보조기층용,0
2009,(*****,울산광역시 울주군,RA03,26~50mm,120,120,도로보조기층용,0
2009,(*****,울산광역시 울주군,RA03,26~50mm,87,87,도로보조기층용,0
2009,(*****,울산광역시 울주군,RA03,26~50mm,231,231,도로보조기층용,0
2009,(*****,울산광역시 울주군,RA03,26~50mm,504,504,도로보조기층용,0
2009,(*****,울산광역시 울주군,RA03,26~50mm,48,48,도로보조기층용,0
2009,(*****,울산광역시 울주군,RA03,26~50mm,144,144,도로보조기층용,0
2009,(*****,울산광역시 울주군,RA03,26~50mm,72,72,도로보조기층용,0
2009,(*****,울산광역시 울주군,RA03,26~50mm,195,195,도로보조기층용,0
2009,(*****,울산광역시 울주군,RA03,26~50mm,96,96,도로보조기층용,0
2009,(*****,울산광역시 울주군,RA03,26~50mm,63,63,도로보조기층용,0
2009,(*****,울산광역시 울주군,RA03,26~50mm,288,288,도로보조기층용,0
2009,(*****,울산광역시 울주군,RA03,26~50mm,90,90,도로보조기층용,0
2009,(*****,울산광역시 울주군,RA03,26~50mm,102,102,도로보조기층용,0
2009,(*****,울산광역시 울주군,RA03,26~50mm,192,192,도로보조기층용,0
2009,(*****,울산광역시 울주군,RA03,26~50mm,15,15,도로보조기층용,0
2009,(*****,울산광역시 울주군,RA02,6~25mm,30,30,도로보조기층용,0
2009,(*****,울산광역시 울주군,RA03,26~50mm,45,45,도로보조기층용,0
2009,(*****,울산광역시 울주군,RA03,26~50mm,24,24,도로보조기층용,0
2009,(*****,울산광역시 울주군,RA03,26~50mm,285,285,도로보조기층용,0
2009,(*****,울산광역시 울주군,RA03,26~50mm,672,672,도로보조기층용,0
2009,(*****,울산광역시 울주군,RA03,26~50mm,30,30,도로보조기층용,0
2009,(*****,울산광역시 울주군,RA03,26~50mm,30,30,도로보조기층용,0
2009,(*****,울산광역시 울주군,RA03,26~50mm,1572,1572,도로보조기층용,0
2009,(*****,울산광역시 울주군,RA03,26~50mm,196,196,도로보조기층용,0
2009,(*****,울산광역시 울주군,RA03,26~50mm,1227,1227,도로보조기층용,0
2009,(*****,울산광역시 울주군,RA03,26~50mm,69,69,도로보조기층용,0
2009,(*****,울산광역시 울주군,RA03,26~50mm,384,384,도로보조기층용,0
2009,(*****,울산광역시 울주군,RA03,26~50mm,265,265,도로보조기층용,0
